tau,gamma,rho,R0
0.018663590714399204,0.27905630995224817,0.006117317514707697,2.2739571249908614
0.018584261101941852,0.26925831286026475,0.005666464283906045,2.3466866101695354
0.018663590714399204,0.27905630995224817,0.006117317514707697,2.2739571249908614
0.013417260537114105,0.3613791585203789,0.0035433900802184348,1.2623496610310312
0.013155735420408507,0.3672625348307551,0.003437424733708157,1.2179162366779812
0.013417260537114105,0.3613791585203789,0.0035433900802184348,1.2623496610310312
0.01636057836167382,0.2618753937347115,0.009210216592340312,2.1241387224811943
0.015492650239567255,0.26715386591851253,0.009092061123890096,1.9717105958180534
0.01636057836167382,0.2618753937347115,0.009210216592340312,2.1241387224811943
0.023852469821382397,0.2200040973008116,0.006082096302794367,3.686222138027471
0.024,0.21492512603633496,0.006058995716331788,3.7966710316691783
0.023852469821382397,0.2200040973008116,0.006082096302794367,3.686222138027471
0.003309967568826065,0.4746474010591891,0.0027666828140240083,0.23709999694289374
0.0031124804336865653,0.4816596450982859,0.0028654307757053094,0.21970770402355183
0.003309967568826065,0.4746474010591891,0.0027666828140240083,0.23709999694289374
0.011625607002369347,0.4466239918052546,0.0033982702595032905,0.8850188197075431
0.011547598368556424,0.44022444382442427,0.003342802123182512,0.891859482222453
0.011625607002369347,0.4466239918052546,0.0033982702595032905,0.8850188197075431
0.023012270366896244,0.2719495870121572,0.003573737002027755,2.877067036838321
0.02278916835616149,0.2537806230108069,0.003795903852378823,3.0531555755401216
0.023012270366896244,0.2719495870121572,0.003573737002027755,2.877067036838321
0.004406565555046529,0.2295342915896343,0.009674531402842988,0.6527269970599372
0.004183501158062353,0.2340163635648171,0.01,0.6078166381502766
0.004406565555046529,0.2295342915896343,0.009674531402842988,0.6527269970599372
0.009153872078787949,0.17684187317560318,0.005453020285715316,1.7599431915637913
0.009437171783180374,0.16512661139708643,0.005373779505877206,1.9431382859092219
0.009153872078787949,0.17684187317560318,0.005453020285715316,1.7599431915637913
0.010476283362067932,0.36903368308275347,0.002224753812319567,0.9652062958991077
0.010979373633840727,0.3681105281680031,0.0021850649488179873,1.0140940695404772
0.010476283362067932,0.36903368308275347,0.002224753812319567,0.9652062958991077
0.018629002504364292,0.32359689272236764,0.00883268389331976,1.9573305535161742
0.01949697300378946,0.3204713001167459,0.008871578108796992,2.0685068581409687
0.018629002504364292,0.32359689272236764,0.00883268389331976,1.9573305535161742
0.008846668305153094,0.2962694943876037,0.00968923465559263,1.0152470236496631
0.007969012596564634,0.2919976831363071,0.009622425847967377,0.927906089435365
0.008846668305153094,0.2962694943876037,0.00968923465559263,1.0152470236496631
0.020883838116021843,0.0789610458298338,0.005608131840850873,8.992415038105596
0.02051867242784798,0.07502707842620139,0.005602652952697035,9.298441005310414
0.020883838116021843,0.0789610458298338,0.005608131840850873,8.992415038105596
0.009962961498476003,0.47890692765464354,0.004477859010553222,0.7073205071538697
0.01044261500566027,0.4318384813323891,0.00465372202994375,0.8221798786828485
0.009962961498476003,0.47890692765464354,0.004477859010553222,0.7073205071538697
0.0038983438683168783,0.04790791810107278,0.00393738026018736,2.766634343056662
0.00385414663438983,0.04671724367489613,0.003665671601849132,2.8049811003655183
0.0038983438683168783,0.04790791810107278,0.00393738026018736,2.766634343056662
0.01813578669432932,0.03794926168886385,0.0013032107709121201,16.24845175283455
0.017370516231009124,0.04094695111043987,0.0013702633625949758,14.423480523895
0.01813578669432932,0.03794926168886385,0.0013032107709121201,16.24845175283455
0.023003134288643402,0.12963814919749367,0.0016268173162676486,6.032997004781339
0.024,0.12880870687293117,0.0016759495091481075,6.334975482713121
0.023003134288643402,0.12963814919749367,0.0016268173162676486,6.032997004781339
0.001191064026553789,0.07884035655287518,0.0010557710313349154,0.5136478153250057
0.0012589843991931498,0.07688187527128532,0.0011152246609891598,0.5567693220479307
0.001191064026553789,0.07884035655287518,0.0010557710313349154,0.5136478153250057
0.0007019888798395285,0.2889100216484629,0.0017609381357601927,0.08261264797378812
0.0006936482654417854,0.2645387963467008,0.0017044891603020186,0.08915153977684163
0.0007019888798395285,0.2889100216484629,0.0017609381357601927,0.08261264797378812
0.02362516648614349,0.3384303977407232,0.0025780865816431887,2.3734737360804843
0.024,0.3451798245802543,0.00239349223548914,2.3639852097157554
0.02362516648614349,0.3384303977407232,0.0025780865816431887,2.3734737360804843
0.002736038655716548,0.40248892023188926,0.001533371123140025,0.23112515554656063
0.0025743255567711,0.40504459313663244,0.0014626414013269977,0.2160924263978316
0.002736038655716548,0.40248892023188926,0.001533371123140025,0.23112515554656063
0.023339180933914943,0.2686091269657168,0.008863418220426154,2.9542263165703537
0.024,0.26612240942719373,0.009441132673369185,3.066258124433684
0.023339180933914943,0.2686091269657168,0.008863418220426154,2.9542263165703537
0.004174390473087996,0.08010043268104323,0.0032880379765434123,1.7718915033848648
0.004448011510597106,0.07622093808489168,0.003117145256482214,1.984131856155658
0.004174390473087996,0.08010043268104323,0.0032880379765434123,1.7718915033848648
0.017132915902437106,0.25767724003238657,0.002674475344288403,2.2606542223505914
0.017086218607107333,0.2504633725251569,0.0027399790228792888,2.3194266961461594
0.017132915902437106,0.25767724003238657,0.002674475344288403,2.2606542223505914
0.001008925131609818,0.03933839680767034,0.008731387977211801,0.8720094680636605
0.0009323520138897682,0.03990862428108334,0.008499673999520533,0.7943137365243103
0.001008925131609818,0.03933839680767034,0.008731387977211801,0.8720094680636605
0.004119043149421534,0.041038823905561975,0.006480480870453119,3.4125604428286644
0.004135193228795058,0.038694948499439746,0.0062135202571285434,3.633460573828329
0.004119043149421534,0.041038823905561975,0.006480480870453119,3.4125604428286644
